Date/Time Start,2019-02-15 23:41:45.141287,15:33:00,,,,
Episode,Score,Mem Lenght,Epsilon,Global Step,Average_q,Average_Loss
3930,5.0,400000,0.2861722000103129,843141,1.0750828034384348,0.008740768224515204
3931,6.0,400000,0.2858878000103047,843457,1.2014869837255417,0.008529019105480984
3932,5.0,400000,0.28563850001029756,843734,1.0669410612824162,0.00843456857226241
3933,2.0,400000,0.2854999000102936,843888,0.9691913085324424,0.00937506279514274
3934,3.0,400000,0.2853127000102882,844096,0.9307698719203472,0.008750768190461363
3935,4.0,400000,0.2850940000102819,844339,1.105396554916484,0.008646288317045649
3936,3.0,400000,0.28490140001027636,844553,0.8824028754345724,0.007856921372264972
3937,3.0,400000,0.2847178000102711,844757,1.1225247017893136,0.008648287313168539
3938,6.0,400000,0.28441360001026234,845095,1.0865142054459047,0.008889549789408127
3939,5.0,400000,0.28415710001025496,845380,1.012619055572309,0.00791989261511174
3940,3.0,400000,0.28398430001025,845572,1.028979650620992,0.008005933350583897
3941,5.0,400000,0.2837197000102424,845866,0.9928649545830934,0.007962787960720134
3942,4.0,400000,0.28347490001023534,846138,0.7921397090506028,0.008924790225458256
3943,5.0,400000,0.28322470001022815,846416,1.0513289462533786,0.008364232573172465
3944,6.0,400000,0.2829439000102201,846728,1.0659333686702526,0.008318037086027266
3945,8.0,400000,0.28259380001021,847117,1.0545889698064725,0.009581504216292577
3946,4.0,400000,0.28237240001020364,847363,0.9790760587628294,0.007871590782812516
3947,4.0,400000,0.28216450001019766,847594,1.0747921327491858,0.00895991202056291
3948,4.0,400000,0.2819539000101916,847828,1.0931440701978838,0.00827056598841137
3949,5.0,400000,0.2817001000101843,848110,1.1627335098195584,0.008457500123200486
3950,4.0,400000,0.2814661000101776,848370,0.9332023118550961,0.008052102209162863
3951,4.0,400000,0.28125010001017137,848610,1.0576961927736799,0.00939077149463022
3952,3.0,400000,0.28107910001016645,848800,1.0015194331344806,0.009099002088738704
3953,6.0,400000,0.2808055000101586,849104,1.0378961835889833,0.007807010621993533
3954,6.0,400000,0.28052200001015043,849419,1.1664646836973371,0.008950418850965059
3955,5.0,400000,0.28026460001014303,849705,1.1435481604266833,0.008418101025663864
3956,3.0,400000,0.28009540001013816,849893,1.080145835242373,0.00823576667143572
3957,3.0,400000,0.27990730001013275,850102,0.8865486353493193,0.00841760215528853
3958,3.0,400000,0.2797273000101276,850302,1.065818302333355,0.008467038138041972
3959,5.0,400000,0.2794744000101203,850583,1.125553643682249,0.008835117518135389
3960,2.0,400000,0.2793286000101161,850745,1.0609930886162653,0.008563050220542254
3961,2.0,400000,0.2791900000101121,850899,1.0173504863466536,0.008889717766909267
3962,5.0,400000,0.278942500010105,851174,1.0830796572836963,0.00873618697641756
3963,1.0,400000,0.2788318000101018,851297,0.8470727493607901,0.00933797226942379
3964,4.0,400000,0.2786221000100958,851530,1.0761675571167417,0.009690460998788796
3965,2.0,400000,0.27848170001009176,851686,0.9924974305889546,0.008445931238197656
3966,4.0,400000,0.27826210001008544,851930,1.2497152217709628,0.009154007833696269
3967,3.0,400000,0.2780686000100799,852145,0.9608056700506876,0.008237539785020703
3968,3.0,400000,0.27788680001007465,852347,1.077593355854549,0.008396804441800479
3969,3.0,400000,0.27771940001006984,852533,1.1011969022532946,0.009224298549377891
3970,4.0,400000,0.27751150001006386,852764,1.117857196823859,0.009696878913640815
3971,3.0,400000,0.2773252000100585,852971,1.0849331326530751,0.010123785884076829
3972,8.0,400000,0.27695440001004784,853383,1.2827927915071977,0.008658423531406053
3973,1.0,400000,0.2768419000100446,853508,0.8724709715843201,0.00840915362071246
3974,4.0,400000,0.2766304000100385,853743,1.1189121709859118,0.00849706208150081
3975,5.0,400000,0.27638380001003143,854017,1.1804800367485868,0.00800905105199862
3976,4.0,400000,0.27616510001002514,854260,1.0609870147067333,0.008756425544052334
3977,5.0,400000,0.2759095000100178,854544,0.9583669933424869,0.00874528017540259
3978,4.0,400000,0.27569170001001153,854786,1.0799218305994656,0.008726461804272272
3979,7.0,400000,0.2753434000100015,855173,1.299862236631625,0.00862447099696402
3980,3.0,400000,0.27515620000999613,855381,0.7810766718421991,0.008752856439619231
3981,9.0,400000,0.2747764000099852,855803,1.1460793358737258,0.00931378802036595
3982,6.0,400000,0.27449560000997714,856115,1.2455063335693035,0.008443627368158046
3983,6.0,400000,0.27418240000996813,856463,1.2641252228754691,0.007888551540512207
3984,5.0,400000,0.27394030000996117,856732,1.1204442002959412,0.008099789615113765
3985,2.0,400000,0.27377650000995646,856914,1.0172096589928146,0.008487201547173395
3986,6.0,400000,0.2735209000099491,857198,0.955509855608705,0.008538245325325988
3987,1.0,400000,0.27341110000994595,857320,0.8462262507833418,0.00838451453276574
3988,5.0,400000,0.27317080000993904,857587,1.0814285727587531,0.00912515595572746
3989,5.0,400000,0.2728981000099312,857890,1.230482083293471,0.009547400194248677
3990,8.0,400000,0.2725372000099208,858291,1.215068832374273,0.008144116563608689
3991,8.0,400000,0.2721790000099105,858689,1.3111970959296777,0.009507037750483331
3992,4.0,400000,0.27197200000990457,858919,0.9607784130003141,0.009583393742492341
3993,4.0,400000,0.27175960000989846,859155,0.9391503803810831,0.0076729943778492135
3994,6.0,400000,0.2714941000098908,859450,1.135465345039206,0.00888854323677182
3995,3.0,400000,0.27130780000988547,859657,1.0693320280687821,0.008287954075427295
3996,3.0,400000,0.27113950000988063,859844,1.0925580238435357,0.008846664630819142
3997,4.0,400000,0.2709298000098746,860077,0.9845716623277623,0.009131392074949727
3998,6.0,400000,0.2706445000098664,860394,1.2193866813032408,0.008051231643129934
3999,6.0,400000,0.27033310000985744,860740,0.9204189291579186,0.008966531188074483
4000,7.0,400000,0.2700370000098489,861069,1.065455187281939,0.009422974104392922
4001,4.0,400000,0.2698210000098427,861309,1.060903874101738,0.009396816009636192
4002,4.0,400000,0.2696023000098364,861552,1.0655158772880648,0.00867418727850438
4003,4.0,400000,0.26938000000983003,861799,1.067595918289563,0.0077113756768100025
4004,8.0,400000,0.26903260000982004,862185,1.073257452890354,0.008681019438702704
4005,4.0,400000,0.2688112000098137,862431,1.0818770618094662,0.00834588325079398
4006,3.0,400000,0.2686249000098083,862638,1.062637856113162,0.009245263916077003
4007,5.0,400000,0.2683837000098014,862906,1.0351781476455837,0.008605095781902817
4008,4.0,400000,0.26816410000979507,863150,0.9891173954992021,0.008925194057543403
4009,3.0,400000,0.26799670000979026,863336,1.0961952182233974,0.008731480205452861
4010,4.0,400000,0.2677762000097839,863581,1.1781667962974431,0.009030039477927078
4011,5.0,400000,0.2675251000097767,863860,1.1722896879398694,0.008582486899771584
4012,3.0,400000,0.2673478000097716,864057,1.136666466439436,0.008940795948403902
4013,6.0,400000,0.2670562000097632,864381,1.1889054131360701,0.008637716706154472
4014,3.0,400000,0.26687980000975814,864577,1.0799972072851902,0.009216924978875109
4015,4.0,400000,0.26665390000975164,864828,1.1817726857396236,0.009122963920184616
4016,9.0,400000,0.2662318000097395,865297,1.1853923726437696,0.008931054058658487
4017,2.0,400000,0.26608780000973536,865457,1.0024524174630642,0.010496726372730336
4018,5.0,400000,0.26582590000972783,865748,1.1761415763614105,0.008262499211067207
4019,5.0,400000,0.26556850000972043,866034,0.9694791487255296,0.008129735037454866
4020,5.0,400000,0.26532280000971337,866307,1.0609430036483667,0.008217995867421833
4021,2.0,400000,0.2651806000097093,866465,1.0124544970974136,0.009533287950126819
4022,4.0,400000,0.26497090000970325,866698,1.1048887087423913,0.009664960279626085
4023,4.0,400000,0.2647567000096971,866936,1.0460344313823877,0.007675009179763014
4024,4.0,400000,0.26453620000969075,867181,1.0977628171443938,0.00852988278980329
4025,7.0,400000,0.2642104000096814,867543,1.1750507502513037,0.00867574001980485
4026,5.0,400000,0.2639647000096743,867816,1.033515263171423,0.008824118317617445
4027,3.0,400000,0.2637865000096692,868014,1.0760227412436947,0.01037879069814943
4028,7.0,400000,0.26345800000965974,868379,1.1180887771795873,0.008138000752700315
4029,7.0,400000,0.26314480000965074,868727,1.0878848451906922,0.009226857933942388
4030,7.0,400000,0.2628163000096413,869092,1.1433212049611627,0.008361507607273094
4031,3.0,400000,0.2626363000096361,869292,0.9144119492173195,0.008062891970621423
4032,2.0,400000,0.2624959000096321,869448,1.010530285537243,0.009089922238975609
4033,5.0,400000,0.262249300009625,869722,1.0655010561764675,0.009385532874785649
4034,7.0,400000,0.2619190000096155,870089,1.1744573834156795,0.008792522124269196
4035,5.0,400000,0.2616544000096079,870383,1.0062810557634652,0.008361548146147433
4036,4.0,400000,0.26144470000960185,870616,1.115114050041964,0.009140983070401763
4037,5.0,400000,0.26120440000959494,870883,0.8879223878910479,0.008756716510787613
4038,4.0,400000,0.26099560000958894,871115,1.114420127958573,0.009066798720470677
4039,3.0,400000,0.2608210000095839,871309,1.0634101966453582,0.008528252381419753
4040,7.0,400000,0.26046010000957354,871710,1.1490734420215103,0.009166040600110843
4041,3.0,400000,0.26028010000956836,871910,1.1299044792354107,0.008894220588554163
4042,2.0,400000,0.26012350000956386,872084,0.8539840659533424,0.008109887630508773
4043,9.0,400000,0.25974820000955307,872501,1.1270505070543404,0.008948733975898087
4044,5.0,400000,0.259501600009546,872775,1.21868569507216,0.009194444840558104
4045,6.0,400000,0.2592145000095377,873094,1.1356586439295622,0.008873093110541332
4046,3.0,400000,0.2590336000095325,873295,0.9139883603474394,0.009001656228228152
4047,6.0,400000,0.2587276000095237,873635,1.2772237193935059,0.008344099859481076
4048,4.0,400000,0.2585188000095177,873867,1.1124397409630233,0.008144576122692248
4049,4.0,400000,0.25831090000951173,874098,1.1214732728350214,0.008434294653679467
4050,6.0,400000,0.25800850000950304,874434,0.8786519096188602,0.00788481724971678
4051,3.0,400000,0.2578402000094982,874621,1.0924023270288252,0.008476472158578876
4052,6.0,400000,0.2575477000094898,874946,0.9968673213170125,0.008937001027381763
4053,4.0,400000,0.257346100009484,875170,1.1233385436103813,0.007443409946193112
4054,5.0,400000,0.25706350000947586,875484,0.9031266180478084,0.008835083192639249
4055,2.0,400000,0.25689610000947105,875670,0.8679221477559818,0.008461406266990228
4056,6.0,400000,0.25660360000946264,875995,1.1477812951803208,0.008216412154456171
4057,5.0,400000,0.256338100009455,876290,0.9445916762291375,0.008711667353449137
4058,5.0,400000,0.25609240000944794,876563,1.061573557528384,0.007803329405197431
4059,2.0,400000,0.25595290000944393,876718,0.9980303737425035,0.009107260347809643
4060,7.0,400000,0.255607300009434,877102,1.374588947898398,0.00866090805989946
4061,7.0,400000,0.25527250000942436,877474,1.1861047540460863,0.008051609680459018
4062,4.0,400000,0.2550619000094183,877708,1.1140676878201656,0.008524679030469842
4063,5.0,400000,0.2547982000094107,878001,1.0489428974052337,0.008682945424650316
4064,3.0,400000,0.25462810000940583,878190,1.095073003538702,0.007504631247631368
4065,4.0,400000,0.25440580000939944,878437,1.0013340874480816,0.009049886773620366
4066,4.0,400000,0.25419430000939336,878672,0.8303463535105928,0.009756196047268571
4067,4.0,400000,0.25397110000938694,878920,0.821017598372794,0.00815084676263899
4068,4.0,400000,0.25375240000938065,879163,1.0085789626272617,0.008683298705116973
4069,9.0,400000,0.25333210000936857,879630,1.0035507815872067,0.008086968380526582
4070,3.0,400000,0.2531485000093633,879834,0.9222603218958658,0.008413606199895845
4071,5.0,400000,0.25288300000935565,880129,1.224075191909984,0.009147385882521522
4072,3.0,400000,0.25269490000935024,880338,1.0585009186176593,0.009295372317464906
4073,5.0,400000,0.25244470000934305,880616,1.2370645369557167,0.009344386292488328
4074,5.0,400000,0.25218460000933557,880905,0.9528574885278425,0.009075666376227226
4075,7.0,400000,0.2518579000093262,881268,1.0297825310184279,0.009317238307615727
4076,2.0,400000,0.2517157000093221,881426,1.0864223224830023,0.008948281675185183
4077,3.0,400000,0.2515465000093172,881614,0.9674135800054733,0.00879353131560802
4078,5.0,400000,0.25131160000931047,881875,1.1212465159052634,0.008487116951219759
4079,6.0,400000,0.25098490000930107,882238,1.2922879103622489,0.009296198894661665
4080,5.0,400000,0.2507455000092942,882504,1.1291838530871205,0.0086986221746398
4081,5.0,400000,0.25051150000928746,882764,1.171053151614391,0.009308355696311292
4082,4.0,400000,0.25027120000928055,883031,1.080632751688975,0.009523098755973193
4083,3.0,400000,0.2500993000092756,883222,1.0976543287644211,0.008977672729716777
4084,3.0,400000,0.24992290000927292,883418,1.0947868925880413,0.008721207327634685
4085,3.0,400000,0.24972940000927332,883633,0.9703410184660624,0.009923064199460367
4086,6.0,400000,0.24942790000927395,883968,1.3593910893397545,0.00973730080243228
4087,5.0,400000,0.24917410000927448,884250,1.2747813139824158,0.008557094744256375
4088,3.0,400000,0.2489770000092749,884469,0.9553611982086477,0.008383949451227184
4089,8.0,400000,0.24862060000927563,884865,1.3451457724276215,0.009012469271244364
4090,6.0,400000,0.24832450000927625,885194,0.932192676561944,0.008635123453961436
4091,3.0,400000,0.24814630000927662,885392,1.0778664826895252,0.009206410358522342
4092,8.0,400000,0.24780880000927732,885767,1.048316434621811,0.008566051283928877
4093,8.0,400000,0.24744880000927807,886167,1.1679027565568685,0.008486670803249581
4094,5.0,400000,0.2471959000092786,886448,1.2502959496822221,0.009370897063037573
4095,8.0,400000,0.2468557000092793,886826,1.077159887544377,0.009158674726711103
4096,3.0,400000,0.2466748000092797,887027,1.0112925604801273,0.00933432406835624
4097,9.0,400000,0.24626980000928053,887477,1.0933413810862436,0.008998508787028387
4098,4.0,400000,0.246050200009281,887721,1.0081293176798547,0.008627333689040168
4099,3.0,400000,0.24587740000928135,887913,1.1059686505856614,0.009021683152392749
4100,3.0,400000,0.24570100000928172,888109,1.0778788109975201,0.00899858834303331
4101,7.0,400000,0.24535720000928243,888491,1.3264209179509996,0.008896343736937977
4102,6.0,400000,0.24501970000928314,888866,0.8461088947852453,0.009458163463976235
4103,6.0,400000,0.24473620000928373,889181,0.9598809204404316,0.008841777650365932
4104,2.0,400000,0.24459670000928402,889336,1.0331839499935027,0.008934116555986206
4105,3.0,400000,0.24440410000928442,889550,1.0999283309434063,0.009017039103450898
4106,5.0,400000,0.24415750000928493,889824,1.098550538729577,0.009055219979847979
4107,3.0,400000,0.24397480000928531,890027,0.9996594948134399,0.008881638947417822
4108,8.0,400000,0.24363820000928602,890401,1.0814895629085959,0.009842404119395227
4109,4.0,400000,0.24343570000928644,890626,1.1149695703718396,0.008977984213270247
4110,8.0,400000,0.24309550000928715,891004,1.1053910202213697,0.009028061178652076
4111,5.0,400000,0.24285250000928765,891274,1.1264066617246027,0.009470069536473603
4112,4.0,400000,0.24264730000928808,891502,1.1387400524527358,0.009568632824914203
4113,3.0,400000,0.24247360000928844,891695,1.0964334722164382,0.008126639686687729
4114,5.0,400000,0.24224500000928892,891949,1.0194039032097877,0.00810304849621002
4115,2.0,400000,0.2421037000092892,892106,0.9966701977192216,0.007774516822403938
4116,6.0,400000,0.24181120000928982,892431,0.9828168396766369,0.009463245903786558
4117,5.0,400000,0.24155380000929036,892717,1.1407870361125552,0.00967583548028504
4118,4.0,400000,0.24135040000929078,892943,1.1153776346977833,0.0084589016665004
4119,5.0,400000,0.24109120000929132,893231,1.1766906612449222,0.010463822617667675
4120,4.0,400000,0.24087880000929177,893467,1.1247726401030007,0.00987883775457503
4121,3.0,400000,0.2407123000092921,893652,1.1063334445695618,0.010276290901458344
4122,3.0,400000,0.24054220000929247,893841,1.1009145312839084,0.0081507061188055
4123,5.0,400000,0.240292900009293,894118,1.0293919051920033,0.00898031931663006
4124,5.0,400000,0.2400445000092935,894394,1.1694885341693526,0.009583015252998017
4125,4.0,400000,0.23983660000929394,894625,1.0935245415607056,0.008604966915410125
4126,4.0,400000,0.23963320000929436,894851,1.1358492945411565,0.008767905188425634
4127,3.0,400000,0.23946310000929472,895040,1.0992988619224104,0.008425901561394018
4128,4.0,400000,0.23924170000929518,895286,0.9276760732982217,0.009906835126339428
4129,4.0,400000,0.2390383000092956,895512,1.138070816751075,0.00925489876893724
4130,6.0,400000,0.2387530000092962,895829,1.261129979643536,0.010485739183681208
4131,4.0,400000,0.23854510000929663,896060,1.1338218831783766,0.009362892136234766
4132,6.0,400000,0.23828050000929718,896354,1.0446990316062152,0.009786480082754128
4133,6.0,400000,0.23799790000929777,896668,1.2526630360609408,0.007940278037367418
4134,3.0,400000,0.23781970000929814,896866,1.0299443420436647,0.010246367441875992
4135,5.0,400000,0.23758120000929864,897131,1.1392102326424616,0.008933075149938956
4136,4.0,400000,0.23737600000929907,897359,1.1371917259928428,0.008759948251903743
4137,4.0,400000,0.23716000000929952,897599,1.066109683116277,0.009782090508088004
4138,7.0,400000,0.23684860000930016,897945,1.1546538890355584,0.009153570999642712
4139,7.0,400000,0.23650660000930088,898325,1.2413653507436577,0.009364157780701612
4140,4.0,400000,0.23628520000930134,898571,1.249437016503113,0.009117160048297933
4141,5.0,400000,0.23603320000930186,898851,1.2317106260785036,0.009450268440871566
4142,4.0,400000,0.23579110000930237,899120,0.9671323602970648,0.009025358300778122
4143,6.0,400000,0.23552560000930292,899415,1.1416442689754196,0.008703328889372395
4144,7.0,400000,0.23517640000930365,899803,0.9420094812845754,0.008392387145671743
4145,6.0,400000,0.23488210000930426,900130,1.1924700447178762,0.008793165963513361
4146,4.0,400000,0.23465800000930473,900379,1.1295749925705323,0.008822473149885046
4147,3.0,400000,0.2344843000093051,900572,1.0744500246690345,0.007949197791224837
4148,4.0,400000,0.23426650000930554,900814,1.0477458062497051,0.009564407361158524
4149,4.0,400000,0.23406490000930597,901038,1.1117514769014503,0.009197037802160983
4150,6.0,400000,0.23378140000930656,901353,0.8524141641836318,0.008122242050289753
4151,4.0,400000,0.23355550000930703,901604,0.9824706482816028,0.008261688156340983
4152,6.0,400000,0.23326840000930762,901923,1.1612333636205399,0.00868818590922579
4153,6.0,400000,0.23300650000930817,902214,1.1094556448283475,0.008847524241053843
4154,2.0,400000,0.2328517000093085,902386,0.8626513900451882,0.008906459419914997
4155,5.0,400000,0.232603300009309,902662,1.0296632467728595,0.00868967502690899
4156,4.0,400000,0.23239180000930945,902897,1.0916808271661718,0.00876033150249141
4157,4.0,400000,0.23218660000930988,903125,1.1113381506058209,0.009437116682468178
4158,4.0,400000,0.2319832000093103,903351,1.1154611253764777,0.008485665392201183
4159,4.0,400000,0.23175820000931077,903601,1.201775820016861,0.008925074220984243
4160,9.0,400000,0.2313109000093117,904098,0.8860190713729417,0.00871258033166632
4161,6.0,400000,0.23104900000931225,904389,0.9933008656571412,0.008014501918977786
4162,3.0,400000,0.23086540000931263,904593,1.0103913232245867,0.00873043017289841
4163,3.0,400000,0.230692600009313,904785,0.9624860160984099,0.00790699404994181
4164,5.0,400000,0.23043070000931354,905076,0.9240058367860686,0.008596391258665273
4165,6.0,400000,0.2301103000093142,905432,0.92297515708409,0.00856143052193004
4166,5.0,400000,0.22985020000931475,905721,0.9961111489876744,0.00827963360870067
4167,7.0,400000,0.22951630000931544,906092,1.022680782886207,0.008384993022845587
4168,4.0,400000,0.22928950000931592,906344,1.0020324360756647,0.008096963372303262
4169,6.0,400000,0.2290033000093165,906662,0.9654900247945726,0.008609395608915098
4170,6.0,400000,0.22869640000931715,907003,1.1359839167150934,0.008494391993010456
4171,3.0,400000,0.22850110000931756,907220,1.2282671127725857,0.009639103347564348
4172,3.0,400000,0.22830580000931797,907437,0.9145052292242578,0.008301469063105207
4173,5.0,400000,0.22805920000931848,907711,1.1339372492728441,0.008763310730726675
4174,4.0,400000,0.22783960000931894,907955,1.0331221295551198,0.009107844601695418
4175,6.0,400000,0.22754350000931955,908284,1.0935089244849776,0.008702434084819076
4176,3.0,400000,0.2273734000093199,908473,1.0790519115155337,0.008752569141699168
4177,8.0,400000,0.22698370000932072,908906,1.064544287929634,0.008788017774081152
4178,8.0,400000,0.22664260000932143,909285,1.103826065412612,0.008198536788408293
4179,5.0,400000,0.22638160000932198,909575,1.1068693202631228,0.008490030348084161
4180,5.0,400000,0.2261296000093225,909855,0.9994864919888121,0.008412096543906955
4181,2.0,400000,0.2259901000093228,910010,0.9722394868250817,0.008303591212250232
4182,3.0,400000,0.22582270000932314,910196,1.0792531678753514,0.009277628391720754
4183,5.0,400000,0.22558510000932364,910460,1.105204098378167,0.008417367665970232
4184,5.0,400000,0.22535470000932412,910716,1.153245042776689,0.009507598382924698
4185,6.0,400000,0.2250748000093247,911027,0.9442177313317056,0.008245155838515813
4186,5.0,400000,0.22480120000932527,911331,1.0414859287832912,0.009268073652492603
4187,3.0,400000,0.22461760000932565,911535,1.125582214225741,0.009199623113803967
4188,5.0,400000,0.22437910000932615,911800,1.1104478158478468,0.00881016985095932
4189,4.0,400000,0.2241676000093266,912035,1.1813422673560203,0.00893591686270814
4190,7.0,400000,0.2238688000093272,912367,0.9957002367240837,0.008549857264085173
4191,3.0,400000,0.22369870000932757,912556,1.0807101732839353,0.009029671533474275
4192,5.0,400000,0.22345840000932807,912823,1.1018568248896117,0.008505718224884223
4193,4.0,400000,0.2232505000093285,913054,1.1065739938965091,0.008373369514066283
4194,5.0,400000,0.223005700009329,913326,1.0603114481577103,0.008656832450523164
4195,6.0,400000,0.2227294000093296,913633,1.1402230522919943,0.008511404980960717
4196,9.0,400000,0.2223370000093304,914069,1.1240823551192196,0.008342772360549066
4197,4.0,400000,0.22212550000933085,914304,1.1005664394891008,0.008779609387126215
4198,2.0,400000,0.22198780000933113,914457,0.9885381734838673,0.0077045114421410476
4199,6.0,400000,0.22169800000933174,914779,0.9981877118904398,0.009824172894362656
4200,4.0,400000,0.22148830000933217,915012,1.0717269625402828,0.008511573536788181
4201,6.0,400000,0.22120210000933277,915330,1.1799376371240466,0.009007758074992852
4202,5.0,400000,0.22096360000933327,915595,1.1070673782870455,0.008480668929405511
4203,8.0,400000,0.22055590000933412,916048,1.2380180879276057,0.008519893832336166
4204,4.0,400000,0.22035160000933454,916275,1.1149828325021633,0.00873231673628576
4205,2.0,400000,0.22019860000933486,916445,0.8565236834918751,0.009866561784463771
4206,4.0,400000,0.2199826000093353,916685,0.9622286723305782,0.008216324089395736
4207,4.0,400000,0.21976030000933577,916932,0.9761416939830008,0.009154561836119771
4208,2.0,400000,0.21961720000933607,917091,1.059370866923962,0.007770242618869861
4209,4.0,400000,0.21939310000933654,917340,1.0804913835113785,0.008255679799822611
4210,7.0,400000,0.21905110000933725,917720,1.2023711034341862,0.009407848495634665
4211,4.0,400000,0.21882700000933772,917969,1.1313154569950448,0.00868143055945201
4212,4.0,400000,0.2186020000093382,918219,1.2567284817695619,0.009001067425939254
4213,3.0,400000,0.2183995000093386,918444,1.2179458000924852,0.008614888322125706
4214,9.0,400000,0.21800170000933944,918886,1.03334553873512,0.00867011623243207
4215,4.0,400000,0.21779110000933988,919120,1.0037016352781882,0.007550622891280482
4216,7.0,400000,0.2174869000093405,919458,1.0788802655314553,0.009817207887384369
4217,4.0,400000,0.21728170000934094,919686,1.1180276117173202,0.008829171333784695
4218,5.0,400000,0.21703510000934145,919960,1.0041174684127752,0.008622122044975863
4219,3.0,400000,0.21685780000934182,920157,1.0312994267734779,0.008555848972262048
4220,5.0,400000,0.21661930000934232,920422,1.130153781850383,0.009195901993398536
4221,4.0,400000,0.21641050000934275,920654,1.1133676480887265,0.008876971869352114
4222,6.0,400000,0.21611170000934338,920986,0.9737766756260969,0.009593788157806295
4223,4.0,400000,0.2159146000093438,921205,1.0539810879317593,0.008185338791083442
4224,5.0,400000,0.2156626000093443,921485,1.2237167184906346,0.008980025823153224
4225,2.0,400000,0.21550150000934465,921664,1.0006646345780548,0.009485281694143251
4226,5.0,400000,0.2152396000093452,921955,1.1216580792493427,0.008255944161434239
4227,7.0,400000,0.2149012000093459,922331,1.2518095037642312,0.0086718174372552
4228,4.0,400000,0.21469240000934633,922563,1.119579792472309,0.008180334501707092
4229,3.0,400000,0.2145223000093467,922752,1.0894749384550821,0.009300342363997722
4230,5.0,400000,0.21426940000934722,923033,1.2430615356702397,0.008691616133795852
4231,7.0,400000,0.21392740000934793,923413,1.405463372563061,0.008368654255556114
4232,6.0,400000,0.21364210000934852,923730,1.0895340508467015,0.009095354423797998
4233,4.0,400000,0.21342430000934898,923972,1.0320030006249088,0.008490832250234325
4234,6.0,400000,0.21316600000934952,924259,1.0936081785358203,0.008701408023232892
4235,5.0,400000,0.21290680000935006,924547,1.1775958245723612,0.008744618207654438
4236,7.0,400000,0.2125927000093507,924896,1.2191477306080412,0.008454189083007243
4237,4.0,400000,0.21238120000935115,925131,1.1140338957943814,0.00806942187519645
4238,7.0,400000,0.21208330000935177,925462,0.9535590912190088,0.00858682916445863
4239,5.0,400000,0.2118358000093523,925737,1.1018364712325008,0.008765863773243671
4240,8.0,400000,0.21148300000935302,926129,1.1079698420528854,0.008260937665352462
4241,2.0,400000,0.2113462000093533,926281,1.002838924723236,0.008142176535521253
4242,5.0,400000,0.2111059000093538,926548,1.120988809828008,0.008065798687107672
4243,3.0,400000,0.21092950000935418,926744,1.1435968820385787,0.007627863564192346
4244,4.0,400000,0.21071530000935462,926982,1.0295619309699835,0.007877762912931078
4245,5.0,400000,0.21045520000935516,927271,0.9554386723619019,0.008607645852915832
4246,4.0,400000,0.2102446000093556,927505,1.1118397664310586,0.008323734670513783
4247,4.0,400000,0.21003580000935604,927737,1.115710239279373,0.009050739172380418
4248,4.0,400000,0.2098180000093565,927979,1.1819336525172242,0.009105274341553104
4249,3.0,400000,0.2096245000093569,928194,1.0889906316302544,0.007835685702441477
4250,4.0,400000,0.20941840000935733,928423,1.1195439262941935,0.008345808267393088
4251,5.0,400000,0.20916550000935785,928704,1.1827887633941352,0.009168261128106548
4252,5.0,400000,0.20893510000935833,928960,1.0954901426448487,0.008358861521742256
4253,3.0,400000,0.2087641000093587,929150,1.0873075435036108,0.007806453748152738
4254,3.0,400000,0.20859310000935904,929340,1.0484523376351909,0.010352077018806563
4255,5.0,400000,0.20835550000935954,929604,1.1359244232827967,0.00975035793618934
4256,6.0,400000,0.20806660000936014,929925,1.007364582281989,0.0092502259419951
4257,4.0,400000,0.20782000000936066,930199,1.0556933952726586,0.008459577070086868
4258,2.0,400000,0.20767330000936096,930362,0.9784135322994981,0.007838269451738798
4259,3.0,400000,0.2075050000093613,930549,1.0863144703727354,0.008743487137561554
4260,5.0,400000,0.20724220000936186,930841,1.2268979600439334,0.008875057164391053
4261,8.0,400000,0.20687680000936262,931247,1.0464300766146828,0.00861784183152715
4262,4.0,400000,0.20666890000936305,931478,1.0995814980237515,0.00887413124263577
4263,5.0,400000,0.20641690000936358,931758,1.013543370312878,0.008291946305585692
4264,3.0,400000,0.20624410000936394,931950,1.085717170421655,0.009156658131056853
4265,5.0,400000,0.20600830000936443,932212,1.1180870508533398,0.009144542315123488
4266,3.0,400000,0.2058301000093648,932410,1.0590810323453912,0.008955498169396177
4267,4.0,400000,0.20562580000936523,932637,1.0799574559874472,0.008700427671049267
4268,5.0,400000,0.20537560000936575,932915,1.2476906302056725,0.008691027697796344
4269,6.0,400000,0.20509120000936634,933231,1.2004870090020607,0.009669691266578953
4270,2.0,400000,0.20495170000936663,933386,1.1268005526834919,0.007970687024475585
4271,5.0,400000,0.20470960000936714,933655,1.0855894983368735,0.008931336806720074
4272,5.0,400000,0.2044333000093677,933962,1.184355095562795,0.009474376392386193
4273,6.0,400000,0.2041516000093683,934275,1.1938354817156593,0.00891056416326384
4274,5.0,400000,0.20390140000936882,934553,1.171817494435705,0.008691234993806994
4275,5.0,400000,0.20363590000936937,934848,1.244233446858697,0.008498553257885436
4276,6.0,400000,0.20334070000937,935176,1.1826909949957598,0.008807428477533593
4277,1.0,400000,0.20322820000937022,935301,0.8525648243427276,0.010287634412758052
4278,3.0,400000,0.20303830000937062,935512,1.101281078505855,0.009031248965269722
4279,4.0,400000,0.20281780000937108,935757,1.1082237903560912,0.009163544580283366
